text,labels,id,created_at
"US Consumer Prices Record Largest Drop In Five Years
https://t.co/SLzfbHMMFr",-1,,
Time for a contraction in AAP.down to test 500 this week by Weds.long Jan11th 510/500 put spread  ,-1,,
AAP now we need a strong scared 1M+ buyer,1,,
CTXS (conservative swing) once again bouncing nicely off support (w/volume)  MCP (aggressive swing) however strong probability.,1,,
Mortgage relief from the coronavirus crisis is off to a rocky start https://t.co/X7ls1xAE0l,1,,
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",1,,
"RT @elerianm: Today's 1.4% gain in the S&amp;P, with 85% of the #stocks higher, reduced its weekly loss to just 1.3%--not bad for a week that s…",,182170.0,2020-04-24 20:35:20+00:00
CAT Bullish MACD crossover.,1,,
Diversify? Almost half of Warren Buffett’s Berkshire Hathaway portfolio comprises a single stock $BRK.A $BRK.B $AAPL https://t.co/KQbiR0iNJL,,821599.0,2020-07-08 00:26:51+00:00
user: AAP Ok... this action makes no sense. >>>> Yes it make Sense : ook  Daily Volume since 3 days ...,-1,,
Whatâ€™s EFC on a college-aid letter? What about COA? Hereâ€™s what you need to know. https://t.co/SHFwDkX0e2,1,,
"GOOG has been trading like a leader, ride it until it stops.",1,,
"$ES_M In retrospect, glad I cancelled my stop order to buy the futures. Futures once again below my would be entry after what would have been at first an 18 pt loss followed by an 18 pt gain. Don't need the excitement for nothing. $SPX $NDX $IWM https://t.co/EaOin92cWr",,479235.0,2020-06-10 18:43:22+00:00
"Green Weekly Triangle on CB,....Open Sell Short at 3.38  ",-1,,
"RT @HarmonicCharts: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $QQQ $DIA $YM $RTY $RUT #DAX #FTSE $NQ #NQ

Purple…",neutral,913994.0,2020-07-15 15:08:53+00:00
"RT @gvkreddi: I am already doing it, aggregating (stand. or Consol) Net Sales &amp; PAT for 21 consecutive qtrs.... another 22 #Nifty50 Cos' re…",,377820.0,2020-06-01 11:31:12+00:00
"$spy $spx looking like a semi mixed day tomorrow - makes sense given last day of week

I’m leaning dump n pump",,729742.0,2020-07-01 20:01:23+00:00
"The Finnish food concern Atria is about to acquire two Estonian meat processing companies , Woro Kommerts and Vastse-Kuuste Lihatoostus , reported the Official website www.investinestonia.com .",0,,
"RT @gvkreddi: #Weekend fun
I found 76 #Companies incorporated &gt;100 yrs ago, of which 67 are still listed &amp; actively traded on #BSE.
Check o…",,320613.0,2020-05-08 16:38:27+00:00
`` People who enjoy mobile games are often the same customers who enjoy experimenting with new mobile services and content .,0,,
"$CSCO Has A Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Weak; moving average score Good; #momentum score Neutral #stocks #StockMarket #Investment #investing
https://t.co/5JE2nlalc3
https://t.co/4fSy5C5CDl https://t.co/GwYvjW0qqL",,895534.0,2020-07-14 16:48:58+00:00
"Ixonos estimates that it will hire 20 specialists in mechanical engineering , electronics design , and R&D for its new unit in Jyvaeskylae by the end of 2009 .",1,,
"user I'd buy an iPad if I weren't wedded to 64-bit gigaflops, gigabytes of AM and inux. AAP",1,,
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .",0,,
user: : BAC Consolidation in progress...    yep its consolidating  to 10>  Should go to Emotions Anonymous  Take it to hard !,1,,
RT @ETFProfessor: The U.K. government just sold more than £3 billion worth of government bonds at a negative yield for the first time. #sto…,negative,381436.0,2020-06-01 00:01:29+00:00
Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .,1,,
SCTY day trading 16.49 with tight stops easing the TAN PW to clients and creating energy off homes IMO 10 years they will rival DK,1,,
"RT @realstock100: #SHI. Double bottom in, at all time lows and building industry back in business, grab yourself a bargain. Just confirmed…",negative,131219.0,2020-04-20 13:51:57+00:00
"#GoodMorning Market Prep for 4/22/20!!!

Charts Reviewed: $SPX, $SPY, $ES_F, $MES_F, $AAPL, $TSLA, $SHOP, $NFLX, $TXN, $CMG, $SNAP, $DAL

https://t.co/qGoLB5Lt2O

#stocks #options #stockmarket #futures #YouTube #video #WednesdayThoughts #wednesdaymorning",,160683.0,2020-04-22 11:53:27+00:00
RT @leadlagreport: These are the long-term valuations of several asset classes around the world. #stocks #markets #economy #investing #fina…,positive,689349.0,2020-06-28 19:42:26+00:00
(Weekly Outlook) #Gold prices have been struggling to find direction - why? Will a shockwave that sinks the #DowJones and #SP500 make itself known? That is a key risk for #XAUUSD - https://t.co/kaZgQltUh7 https://t.co/F6y4xLSwm0,,594797.0,2020-06-20 13:15:00+00:00
user: AAP Did I miss something? Is there an actual reason for this movement? downdraft,1,,
$MSFT poised to take out ATH next week,,339656.0,2020-05-28 17:04:41+00:00
"AN ooks like that pullback entry worked, now lets see the action.",1,,
RT @SaharasCharts: ... $SPX - Eyeing the Blue 62/Fib Res-Level. Fail from there questions the Red 62/Fib Level... https://t.co/BDQW9T1zUM,,825651.0,2020-07-09 18:44:18+00:00
$INTC $TWTR $MU $SNAP chart https://t.co/sSGpdVvLKI,,217884.0,2020-04-27 13:00:59+00:00
AAP Cover my Short B4 Conference !,-1,,
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",0,,
"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .",0,,
"WPI - inside day cracks to downside, we are already short - no add here",-1,,
"It is necessary to strengthen the company 's operations , however .",0,,
"ADBE SHOT! will see around 17 - 20 very soon, 39 is to much for adbe, thanks and have a good day.",-1,,
"In complying with the European Water Framework Directive requirements , the pre-treatment unit will be fully renovated , including hydraulics of waste water inception , degridding , sand and grease removal and treatment and deodorization of the unit .",1,,
Officials did not disclose the contract value .,0,,
"Shortcuts Rewind: Working with Apple Notes, Part 1 https://t.co/nET2jnzAdO $AAPL https://t.co/LoIEK2in70",neutral,408223.0,2020-06-04 22:17:35+00:00
CIE Seems geady to go South  ,-1,,
It's time to invest in MSFT COMPQ   ,1,,
CAT DE in Free fall,-1,,
user On any significant Vol over 11.30 in BAC it's a good Entry IMHO.,1,,
"user: AAP Pigs Do Fly!! user slags TC for not listening to shareholders, not buying NFX twitter,or  1Bper wk stock!",1,,
"The interim report for the first quarter is published on May 8 , 2009 .",0,,
"RT @BitplazaMobile: #Bitcoin aggressively shot past 6k today and is up 19%+ on the day!

Here is a quick 1 minute video we just made.🤘 Turn…",,97415.0,2020-04-17 17:46:00+00:00
"RT @ayokasystems: #stocks #futures rise 300 points after #Navarro clarifies that U.S. #China #trade deal isn't over, with agreement via #Tw…",,628457.0,2020-06-23 13:17:57+00:00
CIE COX CMG getting smacked off the open,-1,,
"$ES_F ( $SPX, $SPY, $MES_F ) nice bounce off the trendline this morning!

We will be reviewing this chart and more live at 9:15 EDT in the Private Twitter!

Stay healthy everyone, and great &amp; safe trading! https://t.co/fBqH9y2Iws https://t.co/HGCyAcv9ju",,738573.0,2020-07-01 12:33:53+00:00
OW a few cents away from PT 38.30. Dumping more of position here for great gains  ,1,,
DN buying this flag breakout; entry 6.49 stop 5.98  ,1,,
Hot Stock today - QIK OPXA MAKO DAA,1,,
It is also in the process of taking a seat on CapMan 's board - a course which has the support of CapMan management .,0,,
"RT @PortfolioBuzz: Stay ahead with Nasdaq 100 news, views &amp; analysis $MSFT $AAPL $GOOG https://t.co/aT2aUz8Ka2 https://t.co/kRcUb2Wyjz",,598634.0,2020-06-21 20:49:07+00:00
The charts of the regular session of $SPY and the $SPX futures $ES_U (Globex session included) look to me like people are aware of the potential volatility of the much larger than usual option expiration tomw. $NDX $IWM https://t.co/sOWeRdEMrS,,569244.0,2020-06-18 14:58:19+00:00
"AMWD still working well, play of the week so far",1,,
"WMT next levels of resistance 71.70, 72.60, then nuthin' but air (note to self: fills gaps nicely)  ",1,,
@CJ_Johnson17th Coming up on 1M in $T,,678113.0,2020-06-26 06:20:28+00:00
AMZN flagging today. Might buy before the close and hold overnight if it closes above 273.,1,,
$CAE - CAE Is An Ideal Way To Invest In The Recovery Of The Airline Industry. https://t.co/HWtybKQcZA #investing #stocks #business,,446653.0,2020-06-08 23:35:43+00:00
@NorthmanTrader $AMZN &amp; $NFLX,,88359.0,2020-04-16 13:08:13+00:00
"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",0,,
HD - patience always pays off. Broke out to new highs   ,1,,
Trndg ↗  $NETE $OSTK $SHLL $NIO $BE $TME $PAGS $SVM $IO website @ https://t.co/qoX93bHMvo #DayTrading #stocks #stockstotrade,,749732.0,2020-07-02 16:45:01+00:00
Beware of These 8 Coronavirus-Related Scams @themotleyfool #stocks #scams #virusscams #covid19scams #coronavirusscams #beware #headsup #scam #personalfinance #money #covid19 #staysafe  https://t.co/4FnuaQETGh,,111738.0,2020-04-18 16:34:00+00:00
RT @RedDogT3: Someone sent me this.  I’m not saying the markets will follow the same pattern. I Just don’t want everyone to get a false sen…,,14833.0,2020-04-10 20:54:19+00:00
"Amidst the repercussions of the #coronavirus // #COVID19 - get informed, be #educated &amp; stay ahead of the crowd.

SUBSCRIBE TODAY: https://t.co/qBGEqptFRE #microcaps #stocks #microcapstocks #stockmarket https://t.co/dXV6LvMnZc",neutral,541705.0,2020-06-16 15:00:24+00:00
"`` We are delighted to welcome Elisa to our Board of Directors , '' said Garry McGuire , CEO of RMG Networks .",1,,
HBI from watch list briefly went over line and puled back but volume is ok at 57% full day average  ,1,,
V still frustrating me but given its history I will be extraordinarily patient with a winner  ,1,,
"Many #investors #LOOSE #MONEY #Trading with
@robinhoodapp due to their #platform #problems!

#robinhood #robinhoodapp #robinhoodoutage $amzn $msft $fb $ba https://t.co/sL5zc5YOWn",negative,261349.0,2020-05-03 03:56:36+00:00
"RT @BusinessFamous: 💊💊💊

Are you into drugs?

I am!

$ABBV Abbvie, 4.96% yield
$BMY BristolMyers Squibb, 3.12%
$GILD Gilead, 3.58%
$GSK Gla…",,649232.0,2020-06-25 23:36:10+00:00
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",1,,
@TurnerNovak Only difference is $FB was at an all-time high and $TWTR is whets it was 7 years ago. I'd put my money on Zuck any day.,,687036.0,2020-06-27 01:01:18+00:00
user: AAP The days you wished that you had bought in. I spent some money averaging down to 420 yesterday yeehaw!,1,,
X adding a little,1,,
"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",-1,,
"Sensex, Nifty Stage Mild Recovery; FMCG, Pharma Shares Gain, Banks Fall
https://t.co/59GFTCCefW",1,,
VBD blast off!!!,1,,
Through this transaction we are able to participate in developing the industry .,1,,
BAC Around 10AM On Factory Data I expect a Slight Pullback that could be a entry point B4 the run over 12.50,1,,
"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .",-1,,
"RT @IliketotweettoU: New US #Coronavirus Cases Continue Higher &gt; Doubling Since June 8.

$aapl $amzn $abbv $brk $ba $crm $cmg $dis $f $ge $…",,646225.0,2020-06-24 09:18:27+00:00
"Wayne Greensmith , Fiskars Brands UK senior brand manager , said : `` We have launched this as we want to give something back to the community .",0,,
RT @the_chart_life: Looking for a Bullish MACD Cross in relative relationships (to $SPX) is a great starting point if you're wanting to fin…,,907624.0,2020-07-15 23:17:10+00:00
Sales of Listerine mouthwash have been surprisingly strong during the lockdowns. https://t.co/Fu3q2YAa0F,1,,
"RT @50F7W4R37R4D3R: ""We would accomplish many more things if we did not think of them as impossible.""- Vince Lombardi #softwareengineer #ja…",,848184.0,2020-07-10 13:31:28+00:00
im long ATHX 1.34 and D 10.02 - .26 dividend paid today now unit cost is 9.76,1,,
"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",0,,
"BTI Algorithm power 😍 on #indices
Latest short trades with BTI Indicator  on our 2-minutes charts. Beauty! ☀️☀️☀️
$YM: 500 points
$ES: 400 points
Join the winning team !

#trading #bti  $SPX  #DAX30 #djia #nikkei #minifutures

https://t.co/Tr4uiKzT2Q https://t.co/iIAn1wHlEj",,547346.0,2020-06-16 05:36:42+00:00
"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",1,,
"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .",0,,
PM best setup if market can hold 100 roll  ,1,,
Congrats to $MS $JPM https://t.co/uygYcwDkGr,,522168.0,2020-06-15 21:16:02+00:00
Nice one from user Marketshare or Margin....the AAP dilemma... ,1,,
Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in Russia and Lithuania .,0,,
"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .",0,,
"RT @eWhispers: #earnings season begins 

https://t.co/lObOE0dgsr 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $TS…",,869718.0,2020-07-12 02:15:25+00:00
"ALEXANDRIA , Va. , Dec. 19 -- United States Patent no. 7,853,620 , issued on Dec. 14 , was assigned to Nokia Corp. ( Espoo , Finland ) .",0,,
AAP Support at 442ish and then gap fill below.   ,-1,,
$QQQ Intraday Position #Trading #Stocks #MarketProfile #Markets #Ticks #Options #Indices #Scalping https://t.co/YesHJE2wDZ,,151154.0,2020-04-21 00:00:26+00:00
"RT @LimitlessT1: Market Watchlist for Wednesday 7-15-20
$GS
$FB
$BA
$JPM
$AMZN
$DIS
$BYND
$TSLA 
$SPY $SPX $ES_F $NQ_F $DJI $COMP $QQQ $VXX…",,914054.0,2020-07-15 15:05:08+00:00
"A maximum of 20 employees , who work in Karttakeskus and are responsible for producing Geographic Information Services , will be affected , the company added .",0,,
FS 4 hour - nice bounce ichard.   ,1,,
jpm closed>10sma on Monday(u know my rules)...large cup n handle....still bullish  ,1,,
